	Endothelial cells	Fibroblasts	Smooth muscle cells	Tumor-Like	tB cells	tMast cells	tMoMacDC	tNK cells	tNeutrophils	tPlasma cells	tRBC	tT cells	tpDC
ENOPH1	0.000111026915	0.0001006964	8.226959e-05	0.00011467186	4.3865988e-05	8.153944e-05	7.679323e-05	9.476547e-05	8.184805e-08	9.982035e-05	8.190958e-08	4.0455652e-05	5.2980908e-05
FAM84A	8.9938585e-05	1.9156073e-06	2.046043e-05	0.00013817876	8.1373756e-08	2.4523051e-06	3.1879777e-06	8.2236916e-08	8.14817e-08	8.1995864e-08	8.180497e-08	8.20633e-08	3.0982121e-06
SART1	0.0001335836	0.000103194885	0.00017055072	0.00022985219	0.00011914048	8.240494e-05	0.000117338466	0.00014860618	4.5086697e-05	0.00015190676	8.110723e-08	0.0001543254	0.00013024294
NEDD4L	0.00015636551	3.718488e-05	2.4929974e-05	0.00066515023	8.1473765e-08	6.35522e-05	6.331501e-05	1.5136983e-05	8.125278e-08	4.8910722e-05	5.5534038e-05	8.156084e-08	3.96915e-05
CWC15	0.00019700392	0.00016390327	0.00022721317	0.0002499896	0.000118320626	0.0001424348	0.00018294812	0.0003179916	5.7678888e-05	0.00024011871	8.1718575e-08	7.7597404e-05	0.00010841283
ZNF562	0.0003251116	0.00012239687	0.0001082176	0.0002842929	0.00020044016	0.00046224167	0.00013103776	0.00027004795	0.0001713085	0.00020004816	8.247694e-08	0.00016488227	0.00017752749
NAV1	0.00031864416	0.00015453981	0.00018219184	0.00017728643	6.37067e-05	0.0001684601	7.141442e-05	7.18338e-05	6.496223e-05	5.6143534e-05	8.226782e-08	4.3794258e-05	7.250378e-05
PTPMT1	7.134954e-05	0.00010957391	0.00015026618	0.00025586347	6.880375e-05	2.3364482e-05	0.00023886356	3.0935884e-05	8.163913e-08	0.00018776619	8.142328e-08	4.7761376e-05	0.00023276029
ORMDL2	0.0003004893	0.0002469192	9.7473625e-05	0.000488747	0.00028070866	0.00031401997	0.00032116682	0.00039750608	0.00014373513	0.00039073048	8.157531e-08	0.00016111699	0.00025304095
SPG7	0.0003527872	0.000115092545	0.0002747673	0.00019831445	0.00020169988	0.00016280754	0.00013879998	0.00012171909	8.216275e-08	0.00040298852	8.2308e-08	0.00021764402	0.00022114694
MSL2	0.00016757952	4.354538e-05	0.0001446658	0.00015221954	0.00033802495	0.00012444818	7.9840174e-05	0.00076977065	0.00013011793	0.00012086293	8.16234e-08	0.00046914647	0.0005460349
C2orf69	8.664993e-05	6.0024144e-05	6.302663e-05	0.00010060637	0.00016861148	0.00014381245	7.081045e-05	0.00017146162	5.297636e-05	5.3593805e-05	8.109192e-08	0.00015321873	0.0001170355
ASB3	0.00020764554	0.00014379025	0.00016339078	0.00016642113	0.00013743535	0.0001898804	7.4082025e-05	0.0002011937	4.9360136e-05	0.00023205798	8.1063156e-08	0.00013686238	0.00015073433
DDX50	9.837683e-05	9.7633834e-05	9.779262e-05	8.3111045e-05	0.00012324943	6.4741434e-05	4.9584047e-05	9.592006e-05	1.46698585e-05	0.00010723408	8.1735415e-08	7.1291186e-05	7.463569e-05
ARMC8	0.0002289136	0.00015198949	0.00013047889	0.00014783924	0.00015428597	0.00018923347	0.00016163774	0.00010904479	7.187292e-05	4.9869144e-05	8.1481225e-08	0.0001352373	0.00013120656
PIGX	8.242586e-05	7.491779e-05	9.325372e-05	0.00013072784	3.616765e-05	9.449068e-05	5.141676e-05	9.990758e-05	0.000108060136	8.230497e-05	3.784089e-05	0.00010767511	6.907757e-05
PSMG2	0.00045879596	0.00038996377	0.0005105137	0.00048499042	0.00050527375	0.000276136	0.00039107507	0.00025364247	8.188881e-08	0.00029405838	8.1294324e-08	0.0005062587	0.00028629947
MRPS7	8.8940586e-05	8.369779e-05	9.169987e-05	0.00023927688	0.000113178605	0.0001262677	0.00015667999	8.202266e-05	8.154046e-08	0.00013619759	8.1059596e-08	0.00013303226	6.563713e-05
ME2	0.0002067643	0.00012562958	0.00017026618	0.0002394378	0.00035735485	0.00024455137	0.0004589898	0.00031296597	0.00019589753	0.0002468069	8.142794e-08	0.00021226618	0.00020933044
FBLN2	6.151719e-05	0.00057639607	5.3115426e-05	1.0511478e-05	8.184555e-08	5.9003207e-05	8.180591e-08	1.01237165e-05	1.5744201e-05	8.161686e-08	8.122086e-08	8.250227e-08	8.240476e-08
MLX	0.00027040797	0.00021961036	0.00035131708	0.00035217148	0.00012536616	0.00018345317	0.00040662359	0.00022025443	0.0007207306	0.00018652515	8.233563e-08	0.0002954829	0.00013170976
PAPSS1	0.00012423415	0.00021666872	0.00027775005	0.00020108093	0.00020312567	0.0002679922	0.00034540863	6.519713e-05	0.00010174574	0.00035120774	7.9767946e-05	0.0001622889	7.307736e-05
FBRSL1	0.00028521338	0.00020689567	0.00035376122	0.00039790504	0.00027248586	0.00060085824	0.00026359854	0.00024477468	0.00015572937	0.00029891098	8.1739785e-08	0.00023846485	0.0005580291
PRDX5	0.00021045867	0.00025801093	0.00012699672	0.00025549656	4.8572656e-05	1.7951621e-05	0.000103808205	8.801198e-05	0.00019081081	0.00037202792	6.3713196e-05	9.1384296e-05	0.00016235544
CD40	0.00018778388	3.076448e-05	0.000111690526	2.3863819e-05	0.00013378284	4.999238e-06	0.00020286399	2.9052539e-05	8.167417e-08	7.98184e-05	8.225464e-08	4.0937324e-05	9.026776e-05
SMAGP	0.0002174173	0.00012842294	6.398519e-05	0.0003318109	0.00011404937	0.00019391335	5.8817815e-05	0.00012707837	9.7401055e-05	7.9241305e-05	8.2343014e-08	0.00011559786	8.488625e-05
HILPDA	1.5236221e-05	2.6793112e-05	3.670019e-05	6.114066e-05	7.1487607e-06	1.2210903e-05	9.154974e-06	3.9163297e-06	1.8329109e-05	9.470613e-06	8.18607e-08	8.219385e-06	1.5309208e-05
ZDHHC5	0.00020450696	0.00021951865	0.0001879186	0.00034804406	0.00013319321	0.00017701394	0.00017195054	0.00028219115	0.00026302354	0.000106147476	8.236595e-08	0.00022096609	0.000102755046
PKIG	0.00059656095	0.00059533684	0.0007924042	5.098342e-05	0.00032496254	0.00023114256	7.73969e-06	8.1209556e-08	8.13421e-08	6.0055634e-05	8.164427e-08	8.138602e-08	7.4884585e-05
SIDT1	2.6073256e-05	1.6900785e-05	8.2395644e-08	2.355395e-05	0.00039550144	3.1568237e-05	3.071564e-05	8.145876e-05	1.594844e-05	2.4830675e-05	8.240131e-08	0.000121509176	0.00052440166
CAMK2G	0.00047757287	0.00018958584	0.00053107063	0.0004089674	0.00029033085	0.00045601706	0.00022495579	0.00026733906	0.00061373593	0.00025771538	0.00011673711	0.00029035492	0.00014509728
PDGFRA	0.013724689	1.7850894	0.123945646	0.00711379	0.019755322	8.1722625e-08	0.014518194	8.1495216e-08	8.129789e-08	0.017520582	0.07951404	8.216542e-08	0.01416278
N4BP1	0.00014196723	0.00010590107	0.00017019005	0.0002059636	0.00013828	8.537106e-05	0.00018248083	0.00043045517	0.00076576887	0.00010632385	8.2347725e-08	0.00025891987	4.822584e-05
AP2A2	0.00028404064	0.00018016752	8.052184e-05	0.00023015442	0.0001256967	0.00020135492	0.00036648198	0.00012155519	3.0580344e-05	9.6980286e-05	8.170486e-08	0.00012366171	8.942161e-05
ZSCAN18	0.0006442499	0.0004173366	0.0005747506	0.00019355198	0.0003632003	0.0005031624	0.00012995885	0.0003469943	0.0003439227	0.00010199628	8.1637566e-08	0.00029944954	0.0002671798
TTC1	0.00015595391	8.650306e-05	0.00018824446	8.839225e-05	8.824966e-05	0.00013686367	0.0001492323	0.00014076867	0.0002162631	0.00014676552	8.154233e-08	0.0001617025	0.0001109578
TNKS2	0.00012587542	0.00010408368	0.000108890585	0.00010715833	0.00020434379	8.5328495e-05	0.00013865922	0.00013095568	8.1465674e-05	6.500443e-05	8.209289e-08	0.0001114456	0.00019680713
GCLM	9.590205e-05	6.347104e-05	5.177255e-05	0.00028897967	7.990644e-05	0.00012018987	3.400843e-05	0.000152387	0.000314551	3.0444979e-05	8.2540666e-08	0.00012238251	5.813286e-05
PSMD10	0.0002273341	0.0001766627	0.00021692796	0.00025387286	0.00019469597	0.00025056067	0.00018344478	0.00015703496	3.0226644e-05	9.409656e-05	8.135233e-08	0.00013133675	0.00015413537
NMT2	0.00031299732	0.00032304	0.00037195414	0.00035540893	0.0004940532	0.0012788917	0.00025823366	0.0003914373	0.00012519496	0.00020801614	0.00014729031	0.00046607235	0.00033979307
PDCD2	0.00012273312	9.5167656e-05	6.2370484e-05	0.0001836825	0.00013726679	0.0001126194	5.800112e-05	0.0001356281	3.743048e-05	9.569796e-05	8.18607e-08	0.00014327547	8.997779e-05
TMEM98	6.718228e-05	0.00060845254	0.00041123375	0.00022064184	6.3416715e-05	5.3360698e-05	5.209819e-05	3.4471184e-05	2.6777887e-05	2.7898113e-05	8.107228e-08	3.626304e-05	2.2547461e-05
AKAP17A	0.00021342775	0.00016739503	6.013931e-05	0.00018030328	0.00018819404	0.00029508083	0.00011632982	0.000145892	0.00014227365	0.0002496116	8.106981e-08	9.6536365e-05	0.00026398894
USB1	0.0001665194	0.00013026307	4.768674e-05	0.00020830416	8.108411e-05	6.848501e-05	0.000145664	0.00016122672	0.00037620612	5.9908227e-05	8.1783135e-08	9.125863e-05	0.00012939853
MFSD12	7.934536e-05	0.00011575163	0.00012271067	7.69766e-05	0.00011267988	4.5452183e-05	0.0004106494	7.020597e-05	5.5376386e-05	0.00020709482	8.146072e-08	9.24909e-05	0.00045503242
RNPEP	0.00042589568	0.00034406406	0.00043679948	0.00055552495	0.000127909	0.00021525331	0.0005909666	0.00010833469	0.00016386043	0.00019798435	8.115304e-08	0.00022087003	0.00030568978
ARFGEF1	0.00023916262	6.249825e-05	0.00014915975	0.00019060932	0.00023086218	0.00016668589	0.00012313864	0.00023324754	0.00011060009	0.00013319614	8.167167e-08	0.00028709692	0.00020789875
TSC2	0.0007873854	0.00046194886	0.000439206	0.0006086399	0.00048805733	0.0008137499	0.00035902273	0.0010752516	0.00025031017	0.0005721446	8.143276e-08	0.00045240438	0.0006641212
XRN1	0.0002852082	0.00012641482	0.0002257623	0.00015837686	0.0002727713	0.00028289243	0.00019089872	0.0004775276	0.0001245334	0.0005263512	8.157468e-08	0.0004207104	0.0002751879
ELP2	0.00029665956	0.00024806923	0.00025120206	0.0003676375	0.00043999316	0.0003662027	0.00016512125	0.0004884964	8.985174e-05	0.0002406654	0.000106039115	0.00034483784	0.00028760327
SEPT8	0.0003007232	0.00043969415	0.00042574387	8.12053e-05	1.3755799e-05	8.470689e-05	3.7792604e-05	3.0012592e-05	2.3311444e-05	1.25263705e-05	8.122737e-08	0.00012637574	8.1169915e-08
SCCPDH	3.4663404e-05	5.6288067e-05	9.566912e-05	0.00015599275	8.470264e-06	9.8576114e-05	0.00013126137	2.7829743e-05	8.2184854e-08	2.9481631e-05	8.238904e-08	9.5790965e-06	4.2814194e-05
AGPAT3	0.0003160723	8.160361e-05	0.00017991377	0.00025264433	0.000107303335	0.00014381093	0.00028134265	0.00013376473	8.136212e-08	0.00012353936	8.23361e-08	0.00018097924	0.00020381894
CTBS	0.00010526554	8.747612e-05	0.00029061557	0.00018004402	0.00022168618	0.00020311288	0.0002851375	0.0002117874	0.0008654419	0.00054666493	8.217952e-08	0.000149272	0.0002078585
TMEM213	0.00095430954	0.0008308284	0.00088076363	0.0013128628	0.0006923652	0.0018446131	0.0011096324	0.001352448	0.0013418555	0.0011339899	8.245979e-08	0.00091004436	0.0015839251
UPF3A	0.00023965845	0.00013941483	0.00013500781	0.00019190018	0.00011938284	0.00017995357	0.00011714247	0.00011443404	7.704144e-05	9.609181e-05	8.18899e-08	0.00027630272	0.00016473938
ADAM9	0.00025126527	0.00025584883	0.0005179509	0.00032350916	8.114546e-08	7.127542e-05	0.0004931839	2.2971148e-05	0.00021396692	5.5533026e-05	8.122582e-08	2.4115843e-05	2.971056e-05
UHMK1	0.00022850599	0.00010274877	9.138089e-05	0.0004219976	0.00052885304	0.00023647376	0.00025649398	0.00052903756	8.805757e-05	0.00015699618	8.123729e-08	0.00041616717	0.0003878856
MAN1C1	5.94405e-05	6.477843e-05	5.064875e-05	7.649331e-06	8.164675e-08	2.9078235e-05	2.3976718e-05	3.857799e-05	8.110089e-08	1.1228605e-05	8.1051255e-08	5.0730156e-05	3.0393683e-06
MARVELD1	0.0001137792	0.0005179925	0.00027245833	7.8252764e-05	8.219567e-08	3.803126e-05	0.0001656469	1.4333383e-05	2.2686172e-05	2.3527953e-05	8.235621e-08	8.1087904e-08	8.15204e-08
TNFRSF9	2.0077843e-05	3.377314e-05	6.473026e-06	1.8181874e-05	7.202198e-06	0.00024723067	5.1004863e-05	0.00010750828	7.363898e-05	5.825045e-05	8.1154276e-08	0.00018264151	2.6516549e-05
MPDU1	0.00035037403	0.00021208347	0.00027287746	0.00032749178	0.00021075792	0.00040058114	0.00055595936	0.00013101989	0.00015363292	0.00037223354	8.1269675e-08	0.00041039946	0.00035592593
CX3CL1	0.0004888542	6.191399e-05	4.8970604e-05	8.762506e-05	7.684413e-06	4.353122e-06	1.133031e-05	1.6856231e-05	2.627171e-05	1.371361e-05	8.2068624e-08	8.94917e-06	5.554784e-06
DNTTIP1	7.03506e-05	6.3086576e-05	5.511344e-05	0.00017191676	4.9802515e-05	6.214919e-05	7.809025e-05	8.7126704e-05	0.00029036545	0.00014373266	3.9890263e-05	4.721288e-05	8.1477876e-05
OSTM1	0.00026276536	0.00025271327	0.0003208904	0.00012064219	0.00020952016	0.00023567867	0.0005025923	0.00021154116	0.00063821184	0.00020616324	8.24351e-08	0.00026259778	0.00029014458
ABL1	0.0001688406	0.00022362718	0.0001507372	9.2605995e-05	8.693424e-05	7.772279e-05	9.357406e-05	0.00026019177	2.0352305e-05	5.2977117e-05	8.1177966e-08	8.390605e-05	8.856057e-05
MAZ	0.00012339608	0.0001842305	0.00036182237	0.00022736577	0.00014435325	5.9655387e-05	0.00017691507	0.00041821675	3.0218198e-05	0.00021346133	8.1063e-08	0.0002071533	0.00016359112
TBRG1	0.00019084447	0.00016639289	0.00037322828	0.00026923834	0.00024439077	0.0004584011	0.00032753675	0.0002950566	0.00013084896	0.00020138717	8.191271e-08	0.00022475058	0.00025450083
FEM1B	7.7531346e-05	7.9257254e-05	0.00020271682	7.824672e-05	5.7959594e-05	5.6677396e-05	7.6804135e-05	0.00013725946	8.1401545e-08	3.6767902e-05	8.1540925e-08	4.815856e-05	4.3015672e-05
KDM5C	0.0006283749	0.00047646154	0.0003377912	0.0005450955	0.00066161674	0.00069580186	0.00048292236	0.0007912093	0.00024018236	0.00034873086	8.160239e-08	0.0007825241	0.00057236606
FEM1C	0.000112078145	4.6668454e-05	6.831092e-05	0.00011358569	7.836388e-05	0.00012483328	7.832017e-05	4.2179705e-05	6.881746e-05	8.691162e-05	8.168741e-08	6.608722e-05	0.00016222097
SEC22C	0.0003123158	0.00020228833	0.00028357003	0.00021312246	0.00030577116	0.0012061031	0.00026926116	0.0005107187	0.0006132762	0.0001567737	8.1771596e-08	0.00029256602	0.00013569162
CHPF	1.594631e-05	0.0003157202	0.0001485702	0.0001890075	8.177752e-08	1.9528647e-05	8.500529e-06	2.5191912e-05	8.246451e-08	0.00036732687	8.2365005e-08	2.6667922e-05	8.0264625e-05
EMCN	0.0006007755	8.1256964e-08	8.205313e-08	1.2162428e-05	6.646003e-06	3.741535e-06	1.7250186e-05	1.4520342e-05	1.134851e-05	2.3561903e-05	8.1531915e-08	1.542813e-05	4.817478e-06
LMO7	8.223397e-05	6.335088e-05	1.737696e-05	0.00021403795	6.441042e-06	1.1015321e-05	4.704199e-06	7.0128785e-06	1.0901338e-05	2.8692664e-05	8.160954e-08	7.3919873e-06	9.170169e-06
LILRA4	0.031692147	8.243935e-08	0.041106075	8.1554774e-08	0.04580945	8.210166e-08	8.253296e-08	8.186335e-08	8.253343e-08	8.21416e-08	8.229121e-08	8.226531e-08	7.0694084
IGBP1	0.059530437	0.066111825	0.082112394	0.085406885	0.06955183	0.042480193	0.043405235	0.07022969	0.027394887	0.099889725	0.021562751	0.09921637	0.046012904
CSNK1G2	0.00083801185	0.0007450456	0.0005964339	0.00054506306	0.001145053	0.00037641617	0.0005843399	0.0012765317	0.0013331145	0.00034547516	8.112163e-08	0.001008126	0.0015085182
C14orf119	0.00018705866	0.00013184926	7.667205e-05	0.00028307215	6.970922e-05	0.00013451664	0.00020329311	0.00019361974	0.00014868655	0.00014317439	8.136196e-08	0.00033319733	0.0001843261
C15orf40	0.00045122445	0.00038964167	0.00027843632	0.00078954	0.00048343418	0.00071497215	0.0003480633	0.001197045	0.00032979567	0.00044353254	8.236359e-08	0.0008143144	0.00064094167
NCK1	0.00013084296	6.0542745e-05	2.6096317e-05	9.70306e-05	8.0867816e-05	5.096354e-05	4.846651e-05	3.939055e-05	1.2179745e-05	3.2340216e-05	2.8618362e-05	0.000108874905	1.5350039e-05
FAM126A	0.00018400278	0.0001101641	0.00019904251	0.00023723443	0.00011558772	0.00029309766	0.0001359421	0.00024165008	2.6971025e-05	8.406632e-05	8.210855e-08	0.00012785362	0.00011752705
NQO2	0.00021615178	0.00027359996	0.00026182967	0.0003708128	0.00012694453	0.00037422054	0.00054686016	0.00024498085	0.00054381695	0.0005614301	8.137934e-08	0.00033657285	0.00036017995
ENC1	3.4814337e-05	0.00014380793	5.743118e-05	3.6499354e-05	5.0733976e-05	4.7989844e-05	1.6190075e-05	0.00010475443	8.247458e-08	3.357561e-05	8.213894e-08	5.9586586e-05	1.7880491e-05
KMT2D	0.0003549363	0.00014844359	0.00027459837	0.00039001933	0.0006316041	0.00054772996	0.00019298434	0.00043740027	0.00021823423	0.00021190921	8.245067e-08	0.00024167058	0.0005409535
COL15A1	7.086388e-05	0.000116726536	6.0436432e-05	2.788095e-06	8.129262e-08	8.127386e-08	1.4171153e-06	8.159025e-08	8.1873345e-08	8.144503e-08	1.5415835e-05	8.1332175e-08	8.23069e-08
DIS3	0.00038772458	0.00019450707	0.00015166923	0.00035531356	0.00019269013	0.00030126623	0.00022651097	0.0003227906	0.0002703953	0.00026265514	8.108403e-08	0.00013960761	0.00029970554
RGS13	8.2128594e-08	3.3974247e-06	8.196459e-08	8.175911e-08	7.735564e-06	0.0005782294	1.136403e-05	1.6896129e-05	8.217686e-08	1.37254365e-05	8.1777365e-08	8.169162e-08	0.00010319449
TRPS1	4.6800644e-05	0.00012036112	9.8900025e-05	2.7927343e-05	3.802698e-05	8.8926936e-05	0.000112814276	3.349773e-05	2.6007794e-05	1.3484235e-05	8.241891e-08	6.320202e-05	4.3801985e-05
SERPINB5	8.1506414e-08	1.3611626e-06	2.7800897e-06	9.196277e-05	3.0865924e-06	7.050633e-06	3.4037423e-06	8.127588e-08	5.2675523e-06	2.7391063e-06	8.1799826e-08	7.1762815e-06	2.2060638e-06
UFD1	0.00019732899	0.00012618417	0.00020703342	0.00019962397	5.669118e-05	0.00012640239	0.00012140528	0.00016178054	0.00010083804	0.00023077302	8.209947e-08	8.9340625e-05	8.613411e-05
ANKRD40	0.00033458642	0.000187385	0.0002998825	0.00027261453	8.256778e-05	7.559845e-05	0.00018759757	0.000108956236	2.7778038e-05	7.307276e-05	8.1909896e-08	0.00011307223	4.662446e-05
LATS2	0.00021306965	0.00012421863	0.00014965242	4.0426647e-05	8.226766e-08	6.38911e-05	0.00013179092	9.640839e-05	0.00012879615	1.6725422e-05	8.195381e-08	1.0863623e-05	4.8438418e-05
FBXO32	2.3232014e-05	7.519401e-05	0.00014579075	7.470483e-05	1.6021077e-05	8.232605e-08	1.9522643e-06	2.9196746e-05	8.1108006e-08	7.8761936e-05	8.1423124e-08	3.7109316e-05	8.11436e-08
HPS5	5.4250522e-05	5.3953238e-05	9.1623566e-05	0.00014720942	0.00021575864	0.00012841889	0.00025564813	0.00015480134	0.00024575903	0.00013267664	8.221746e-08	0.00017188744	0.00013621499
ICA1L	0.00021885714	0.00021270647	0.000115644834	0.00025480075	0.00034729837	0.000643213	0.000259623	0.00031783362	0.00057763956	0.00013649756	8.2081456e-08	0.00020678384	0.00024996215
CTSO	0.0001238086	0.0002802954	0.00020216723	3.8371087e-05	6.692362e-05	0.000120453435	6.995215e-05	5.9830065e-05	8.2020115e-08	8.997195e-05	8.2160405e-08	7.795111e-05	6.535973e-05
PIAS1	0.00019341269	7.950738e-05	8.165834e-05	9.9154524e-05	0.00032676812	0.00031602438	0.00022460704	0.00025326762	0.00057972095	0.00016063804	8.179171e-08	0.00017429958	0.00018498376
CCDC117	0.000119210374	0.000106566054	0.00016118321	0.00018856733	0.00022336208	0.0001729624	0.00010567743	0.0002749044	0.00015140377	0.00039304118	8.213126e-08	0.00022338018	0.00025343624
ERCC1	0.000128715	0.00021693521	0.00027853827	0.00016190493	0.00023071516	0.0002197172	0.00015719676	0.0001201579	3.0745712e-05	0.00014404125	8.216087e-08	0.00010491128	0.00043140267
PYCARD	0.00011164569	4.9496124e-05	1.6885997e-05	9.99905e-05	0.00019526288	0.00023388071	0.00047359528	0.00015480118	0.00055745716	0.00013339508	8.227723e-08	4.3393782e-05	0.00036000606
ASRGL1	0.00030809405	1.9085295e-05	7.813318e-06	0.00015140767	3.4680037e-05	0.00014135543	3.5998626e-05	1.8710141e-05	4.398621e-05	1.5234302e-05	8.145917e-08	2.9847928e-05	3.6814214e-05
B4GALT3	0.00015470806	0.00011139216	0.00020486415	0.00024449753	6.082771e-05	3.414958e-05	8.442962e-05	0.00020532549	7.7013894e-05	0.0005097003	8.183197e-08	7.284476e-05	0.0001335548
COA4	0.00040311995	0.00032422066	0.00047464314	0.0009343693	0.00015769435	0.00015343804	0.00017378923	0.00031170083	8.141102e-08	0.00022380533	8.135187e-08	0.0001856921	0.0002585858
RFLNB	0.0003248792	0.000119946104	3.937102e-05	1.1767597e-05	2.2460543e-05	6.2032173e-06	4.6551904e-05	9.628124e-05	0.0005209976	0.00020614969	4.3939002e-05	0.00014222457	0.00013292841
PITPNC1	0.00030316235	3.2442866e-05	3.3150478e-05	0.00011760362	2.7592614e-05	3.6738948e-05	3.715347e-05	0.0003523468	1.5533526e-05	1.6121514e-05	8.216996e-08	0.00013472897	8.247819e-08
EIF4G3	0.000378706	0.00020149707	0.000214504	0.00015576501	0.00034142507	0.00017662748	0.00014149069	0.00018903398	0.00015491279	0.0001311724	8.246608e-08	8.337786e-05	0.00018863747
UBE2F	0.00018409315	0.00013388226	0.0001708077	0.0002533722	0.00012939754	0.00013810526	0.00029621492	0.00018164817	0.00010336596	0.00019610893	7.4181415e-05	6.408045e-05	0.00027303412
PSMC5	0.00035046143	0.0002999148	0.00044017067	0.00046899015	0.00016223891	0.00023991546	0.00029853472	0.0002363784	9.3461604e-05	0.00021497886	8.222609e-08	0.00021717903	0.00021216155
RUFY3	8.86367e-05	0.00022315345	0.00022483761	7.378505e-05	4.3828935e-05	7.148848e-05	8.8640416e-05	9.51692e-05	8.137795e-08	2.9215824e-05	8.229952e-08	1.2613087e-05	0.0001964597
TMEM14C	0.00080603285	0.0008766885	0.001273216	0.0009343773	0.0001740483	0.0005552797	0.0006505791	0.00025269133	8.160721e-08	0.00086550834	8.1411635e-08	0.0003343756	0.000343485
LINC01588	0.00043921982	0.00018894009	0.00011737383	0.0002995944	0.00029410495	0.0006419645	0.0005177436	0.00042766027	0.00055793446	0.00025168952	8.116821e-08	0.00020494485	0.00038578451
SS18L2	0.0002323405	0.00017738924	0.000102819635	0.00025292372	0.00079257	0.00025024047	0.0001660163	0.0008670493	0.00024885035	0.0005897759	8.2481336e-08	0.00059429684	0.00026676076
C22orf39	0.0001761728	0.00013361455	0.00011831838	0.00025353683	0.00011031044	0.00014041124	0.00018175249	0.00024016449	8.050633e-05	0.000115244766	8.1105995e-08	0.00010961519	0.00015303663
